,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi2v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NumAliphaticRings,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_benzene,fr_bicyclic,fr_ether,fr_halogen
sample_28,-0.4415740740740739,10.383148148148148,0.4415740740740739,0.5772627921564857,116.079,0.2497619496515242,-0.36555064039965735,1.6666666666666667,2.4444444444444446,2.7777777777777777,2.981454614041131,207.5576620543373,1.6059511696427042,0.5085121970419809,0.5085121970419809,-1.38,129.22533870330605,5.751233595800525,2.2593342006647616,1.2528322001978998,5.733667477162185,0.0,0.0,9.77851570501903,0.0,0.0,12.13273413692322,12.393687143226153,5.563451491696996,4.794537184071822,5.907179729351506,4.9839785209472085,5.733667477162185,0.0,0.0,30.08987277184637,0.0,5.733667477162185,0.0,0.0,10.891158250298714,0.0,0.0,10.357988675768818,24.526421280149375,55.980000000000004,5.907179729351506,4.794537184071822,0.0,5.563451491696996,0.0,6.196843571613076,18.3295777085363,0.0,4.9839785209472085,5.733667477162185,0.0,14.08824074074074,0.0,5.376944444444445,-0.4415740740740739,3.2871296296296295,3.0225925925925923,0.0,0.0,2,0,1,2,3,1,1,0.18050000000000016,1,1,1,0,0,0,0
sample_29,-0.11574074074074026,10.17388888888889,0.11574074074074026,0.48454658204851075,92.057,0.2501059400929798,-0.3131759491783623,1.7142857142857142,2.5714285714285716,2.857142857142857,3.27532977603021,175.38621243302316,1.1024968459487559,0.30276356269709115,0.30276356269709115,-1.12,47.19725257297226,4.050068027210885,1.5520524607896162,0.8551216873985937,4.9839785209472085,0.0,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,12.263210640074686,6.3273200747645415,0.0,0.0,9.967957041894417,0.0,0.0,0.0,28.94433479396306,0.0,5.559266895052007,0.0,0.0,9.967957041894417,0.0,0.0,0.0,23.385067898911053,45.75,0.0,4.794537184071822,5.559266895052007,0.0,0.0,18.590530714839225,0.0,0.0,9.967957041894417,0.0,0.0,16.12847222222222,0.0,-0.11574074074074026,0.0,1.3611111111111112,2.792824074074074,0.0,0.0,1,0,1,2,3,0,1,-0.23009999999999992,0,0,1,0,0,0,0
sample_30,0.6388888888888888,9.17361111111111,0.6388888888888888,0.40325990291792796,52.032000000000004,0.11921494428801727,-0.30341423261619294,2.0,2.25,2.25,2.2968352619191386,17.24511249783653,0.5749149571305296,0.0,0.0,-0.33,6.854752972273345,3.67,2.67,1.6699999999999997,4.794537184071822,6.286160523129555,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,13.344558822616634,0.0,17.07,0.0,4.794537184071822,0.0,6.4208216229260096,6.286160523129555,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.17361111111111,0.0,0.0,0.0,0.0,1.5138888888888888,1.8125,0.6666666666666666,0,0,0,1,1,1,0,0.5952999999999999,1,1,0,0,0,0,0
sample_31,0.375,8.95138888888889,0.375,0.39122582473304857,56.02,0.29229926118868244,-0.47122144651324294,2.0,2.25,2.25,2.2968352619191386,18.0,0.33192730526045355,0.0,0.0,-0.53,6.854752972273345,3.4699999999999998,2.4699999999999993,1.4699999999999982,4.736862953800049,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,7.109797541277533,9.53140013787187,6.472220864716464,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,13.582018405993997,9.53140013787187,0.0,0.0,0.0,26.3,0.0,0.0,0.0,6.472220864716464,0.0,7.109797541277533,0.0,0.0,4.736862953800049,4.794537184071822,3.861111111111111,8.95138888888889,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0,0,0,2,2,1,0,-0.2108000000000001,1,1,0,0,0,1,0
sample_32,0.6388888888888888,9.055555555555555,0.6388888888888888,0.31313126444279954,52.032000000000004,0.14174582194221017,-0.29858708973922715,1.75,2.0,2.0,2.7320508075688776,24.264662506490403,0.37178502388347023,0.0,0.0,-0.5900000000000001,6.854752972273345,3.4100000000000006,2.4100000000000006,1.4100000000000017,0.0,6.286160523129555,0.0,4.794537184071822,0.0,6.578935683598497,6.076020106833881,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,0.0,12.654955790432378,17.07,0.0,0.0,0.0,6.286160523129555,0.0,6.076020106833881,0.0,0.0,6.578935683598497,4.794537184071822,0.0,9.055555555555555,0.0,0.0,0.0,0.0,1.8333333333333333,3.111111111111111,0.0,0,0,0,1,1,1,0,0.37129999999999996,1,1,0,0,0,0,0
sample_33,1.0,4.944444444444445,1.0,0.410937601049349,64.043,0.046638169849841704,-0.3814493819627182,1.0,1.6,1.8,2.083333333333333,15.219280948873621,1.319479216882342,0.5103103630798287,0.5103103630798287,-0.04,22.886435386960574,3.1616129032258065,1.4103121748178982,0.6183636836628511,4.736862953800049,0.0,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,12.841643245852019,0.0,9.23,0.0,0.0,0.0,0.0,13.213763929025836,12.841643245852019,0.0,0.0,0.0,4.736862953800049,4.944444444444445,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,2.0,1.0,0,1,0,1,1,0,1,0.7968,0,0,0,0,0,1,0
sample_34,0.25462962962962976,9.8125,0.25462962962962976,0.4510508050249618,64.04299999999999,0.12906503252603763,-0.3000423849594125,1.8,2.0,2.0,2.847378923087672,38.912609383243264,1.0555684937158853,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326975,3.67,4.794537184071822,5.783244946364939,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,20.268296022307258,0.0,17.07,0.0,4.794537184071822,5.783244946364939,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,9.8125,0.0,0.0,0.25462962962962976,0.0,0.6666666666666666,3.4328703703703702,0.75,0,0,0,1,1,1,0,0.9854,1,1,0,0,0,0,0
sample_35,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,100.08,0.016445415070803486,-0.3114545626610015,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,2.6185917215089414,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,10.633577208012662,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,10.633577208012662,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,24.06,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,1.0,2,1,0,2,2,0,1,-0.043800000000000006,0,0,0,0,0,0,0
sample_36,0.38888888888888884,4.46875,0.38888888888888884,0.43839625187853903,68.031,0.14544832362631532,-0.3586824811062546,1.2,1.6,1.6,2.19060968716425,12.36452797660028,0.6952013993873838,0.11785113019775795,0.11785113019775795,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,14.219595082555067,0.0,9.473725907600098,0.0,0.0,0.0,0.0,21.012537388654895,0.0,0.0,0.0,0.0,0.0,21.012537388654895,9.473725907600098,0.0,0.0,0.0,18.46,0.0,0.0,0.0,6.792942306099827,0.0,0.0,14.219595082555067,0.0,9.473725907600098,0.0,8.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1.0,0,0,0,2,2,2,0,0.23670000000000002,0,0,0,0,0,2,0
sample_37,1.0879629629629632,4.173611111111111,1.0879629629629632,0.49138777691763613,98.08399999999999,0.03753601180441258,-0.25848808574390264,1.125,1.625,1.875,3.077660437970554,164.24662946459569,1.9203495763749432,0.6793351513682908,0.6793351513682908,-0.8500000000000001,64.0524865010122,5.2898601398601395,1.94826211591866,1.0594030875809968,0.0,0.0,0.0,4.9839785209472085,0.0,6.06636706846161,25.980208536304467,11.387855989696922,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.58695719508175,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.387855989696922,18.19910120538483,12.89,0.0,0.0,0.0,0.0,11.387855989696922,0.0,0.0,32.046575604766076,4.9839785209472085,0.0,0.0,4.173611111111111,0.0,2.1759259259259265,0.0,5.997685185185185,0.0,3.986111111111111,0.2857142857142857,0,0,1,1,1,0,1,1.69844,0,0,1,0,0,0,0
sample_38,1.0792592592592594,4.078703703703704,1.0792592592592594,0.49138777691763613,98.08399999999999,0.037236296810616604,-0.2613348406114675,1.25,2.0,2.375,3.0324555320336755,143.24662946459569,1.9769305361551595,0.5417483294300927,0.5417483294300927,-0.85,70.79892376087899,5.2898601398601395,1.94826211591866,1.0594030875809968,0.0,0.0,0.0,4.9839785209472085,0.0,6.06636706846161,25.477292959539852,11.890771566461538,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.586957195081755,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.257379486545457,18.3295777085363,12.89,0.0,0.0,0.0,0.0,5.693927994848461,5.563451491696996,0.0,26.110685039455934,11.050345589408819,0.0,0.0,4.078703703703704,0.0,2.2974074074074076,0.0,4.06712962962963,1.8703703703703702,4.019722222222223,0.2857142857142857,0,0,1,1,1,0,1,1.69844,0,0,1,0,0,0,0
sample_39,-1.4131944444444449,8.876620370370372,0.15337962962962948,0.3042503204978373,140.04999999999998,0.18311500623380847,-0.3878997004049285,1.0,1.6,2.1,2.515835979311492,102.6059378176129,2.272429168850472,0.7906384719647612,0.7906384719647612,-0.2,171.96225538705855,7.90204081632653,2.811342155009452,1.2778911564625854,25.162972533162872,18.31189916324491,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,25.162972533162872,0.0,0.0,0.0,24.60192589258012,6.606881964512918,0.0,0.0,0.0,0.0,0.0,51.63491743645586,4.736862953800049,0.0,0.0,0.0,90.15,24.60192589258012,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.426109579362823,4.468287037037038,0.0,35.25055555555556,0.0,0.0,0.0,-5.232129629629631,-0.15337962962962948,1.0,4,1,0,5,5,0,1,-2.5823000000000005,0,0,0,0,0,1,0
sample_40,1.0879629629629632,4.04,1.0879629629629632,0.49138777691763613,98.08399999999999,0.03747854391934919,-0.26159205366330673,1.375,2.125,2.5,3.077660437970554,164.24662946459569,1.9745731904123045,0.6872740394573615,0.6872740394573615,-0.8500000000000001,64.0524865010122,5.2898601398601395,1.94826211591866,1.0594030875809968,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,31.54366002800146,11.890771566461538,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.586957195081755,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.257379486545457,18.329577708536295,12.89,0.0,0.0,0.0,0.0,5.693927994848461,5.563451491696996,0.0,19.18694783976531,17.97408278909944,0.0,0.0,4.04,0.0,2.3634259259259265,0.0,4.048611111111111,1.824074074074074,4.057222222222222,0.2857142857142857,0,0,1,1,1,0,1,1.69844,0,0,1,0,0,0,0
sample_41,1.1180555555555558,4.078703703703704,1.1180555555555558,0.49138777691763613,98.08399999999999,0.04012645863504943,-0.2613343140404534,1.375,2.125,2.5,3.134861511345448,160.49662946459569,1.9057102982872964,0.5646259177748998,0.5646259177748998,-0.85,72.49526582754562,5.2898601398601395,1.94826211591866,0.8609369312528817,0.0,0.0,0.0,4.9839785209472085,0.0,6.06636706846161,25.477292959539852,11.890771566461538,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,29.586957195081755,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.847474399381248,11.257379486545457,18.3295777085363,12.89,0.0,0.0,0.0,0.0,5.693927994848461,5.563451491696996,0.0,19.18694783976531,17.97408278909944,0.0,0.0,4.078703703703704,0.0,2.3750000000000004,0.0,4.00462962962963,1.8078703703703702,4.06712962962963,0.2857142857142857,0,0,1,1,1,0,1,1.69844,0,0,1,0,0,0,0
sample_42,0.1658333333333335,11.637531179138321,0.1658333333333335,0.6481364433522537,176.13399999999996,0.2502318951828206,-0.3157226764436318,1.3571428571428572,2.2857142857142856,3.2142857142857144,2.1469341613539936,409.99371289415467,4.35639137789528,2.741377411021035,2.741377411021035,-1.09,2789.306704714091,8.237481994583195,2.953088807142451,1.1214348531302354,9.883888251797686,0.0,0.0,4.794537184071822,0.0,6.06636706846161,24.94985114346159,30.767713921296618,0.0,0.0,0.0,9.883888251797686,5.917906046161393,18.883484074999977,13.08951281182515,34.24683327935712,0.0,10.876055499058339,0.0,0.0,17.656612459616504,6.544756405912575,5.917906046161393,18.032655663935863,22.993638389456653,34.03,0.0,4.794537184071822,5.559266895052007,11.835812092322787,19.634269217737724,12.114749617774471,6.06636706846161,10.633466716252965,11.383155672467941,0.0,1.9580092592592593,11.637531179138321,3.431746976568405,1.3889351851851857,1.2062499999999996,5.635277777777778,1.2464814814814815,2.995768140589569,0.5454545454545454,1,2,1,3,3,0,3,0.5549999999999999,0,0,1,0,4,0,0
sample_43,-1.640370370370371,8.973703703703704,1.6403703703703705,0.22695749910429205,168.05999999999997,0.1109871995971122,-0.38749792699247004,0.3333333333333333,0.4166666666666667,0.5,2.7602520756252087,103.58797503894242,2.943554920379084,1.212125081135545,1.212125081135545,-0.24000000000000002,416.3143647971509,9.845034013605442,3.249570651732814,1.3266768697071722,30.63916436904423,36.62379832648981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63916436904423,0.0,0.0,0.0,36.62379832648981,0.0,0.0,0.0,0.0,0.0,0.0,67.26296269553404,0.0,0.0,0.0,0.0,121.38000000000001,36.62379832648981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63916436904423,0.0,0.0,53.842222222222226,0.0,0.0,0.0,-9.842222222222222,0.0,1.0,6,1,0,6,6,0,1,-3.8346000000000005,0,0,0,0,0,0,0
sample_44,0.75,9.318055555555556,0.75,0.32859625570390477,64.04299999999999,0.1420076657939182,-0.2985764972892379,1.6,2.2,2.2,2.9244181981729174,45.60964047443681,0.6618661865511632,0.07856742013183866,0.07856742013183866,-0.5900000000000001,11.245112497836532,4.41,3.4100000000000006,3.410000000000001,0.0,6.286160523129555,0.0,4.794537184071822,0.0,6.076020106833881,12.999757306524504,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,6.923737199690624,0.0,12.152040213667762,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,6.923737199690624,12.152040213667762,17.07,0.0,4.794537184071822,0.0,0.0,6.286160523129555,6.076020106833881,12.999757306524504,0.0,0.0,0.0,0.0,9.318055555555556,0.0,0.0,0.0,0.0,3.8819444444444446,1.8,0.25,0,0,0,1,1,1,0,0.7614000000000001,1,1,0,0,0,0,0
sample_45,-0.9282407407407407,9.805324074074074,0.49537037037037024,0.5087258571750183,94.04899999999999,0.3199563426610468,-0.4800865788465548,2.0,2.4285714285714284,2.4285714285714284,3.3434170589539596,72.09004635215048,1.3529790307468434,0.17462042625086102,0.17462042625086102,-0.5700000000000001,27.977093296928835,6.43,2.5774208427157883,2.1666482504604048,10.84019487200289,6.041840829147961,5.969305287951849,4.794537184071822,0.0,6.923737199690624,6.4208216229260096,0.0,0.0,9.901064578912528,5.969305287951849,0.0,5.733667477162185,19.386399651764595,0.0,0.0,0.0,5.733667477162185,0.0,0.0,17.117673511940517,4.794537184071822,0.0,13.344558822616634,0.0,63.32000000000001,12.011146117099809,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,10.84019487200289,0.0,9.805324074074074,8.05699074074074,5.016203703703704,-0.9282407407407407,-0.680555555555556,0.49537037037037024,1.7349074074074073,0.75,3,0,0,2,3,2,0,-0.19169999999999998,1,0,0,0,0,0,0
sample_46,-0.14814814814814792,10.121527777777779,0.1481481481481477,0.41294465217263265,94.04899999999999,0.22656208541281073,-0.29643861202401345,1.1428571428571428,1.5714285714285714,1.7142857142857142,2.5537050272065858,104.8582023226588,1.4713526704200182,0.5075641895980023,0.5075641895980023,-0.8600000000000001,46.670482779147534,4.3028664495114,1.3295815851589803,0.7648453054349857,0.0,0.0,0.0,14.905862972149976,0.0,0.0,0.0,12.841643245852019,0.0,9.589074368143644,11.814359458703011,5.316788604006331,0.0,12.841643245852019,0.0,0.0,0.0,5.316788604006331,0.0,0.0,11.814359458703011,9.589074368143644,0.0,12.841643245852019,0.0,46.17,0.0,9.589074368143644,11.814359458703011,12.841643245852019,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,20.243055555555557,2.138888888888889,0.0,-0.2962962962962956,0.0,0.7476851851851851,0.0,0.5,1,1,0,2,3,0,1,-0.577,2,2,0,0,0,0,0
sample_47,-0.7407407407407407,9.699074074074074,0.23148148148148162,0.512604010647191,80.04199999999999,0.3054235297285997,-0.4810415895699593,1.6666666666666667,1.8333333333333333,1.8333333333333333,3.2575861612334887,56.568425030288566,1.492938206368118,0.0,0.0,-0.53,13.609640474436812,5.469999999999999,1.798837033645378,1.7581844380403455,5.106527394840706,0.0,5.969305287951849,4.794537184071822,0.0,13.847474399381248,0.0,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,13.847474399381248,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.106527394840706,0.0,9.699074074074074,7.9907407407407405,0.0,-0.9722222222222223,0.0,0.0,3.2824074074074074,0.75,1,0,0,1,2,1,0,0.727,1,0,0,0,0,0,0
sample_48,1.3194444444444444,2.392361111111111,1.3194444444444444,0.4393487053263223,86.07299999999998,-0.0021779990148631323,-0.30636847424305125,1.0,1.5714285714285714,1.8571428571428572,2.1229179499593664,46.14170945007629,2.3639360970634336,1.052021455688422,1.052021455688422,-0.04,47.19725257297226,5.10367816091954,2.3141072195146584,1.4750627509406329,4.899909730850478,0.0,0.0,0.0,0.0,6.4208216229260096,32.97882804035436,0.0,0.0,0.0,0.0,4.899909730850478,0.0,19.26246486877803,20.13718479450234,0.0,0.0,0.0,0.0,0.0,25.03709452535282,0.0,0.0,19.26246486877803,0.0,3.24,0.0,0.0,0.0,0.0,0.0,32.35197768060318,0.0,0.0,11.947581713527669,0.0,0.0,2.392361111111111,0.0,0.0,0.0,0.0,4.275138888888889,2.638888888888889,1.0,0,1,0,1,1,0,1,1.1021,0,0,1,0,0,0,0
sample_49,-0.06249999999999978,10.033333333333333,0.062499999999999556,0.4748220028701909,92.05299999999998,0.1366720688163241,-0.2995372651428887,1.1428571428571428,1.4285714285714286,1.4285714285714286,3.318019590380522,82.25327665163482,1.5808069015418604,0.35057704514348276,0.35057704514348276,-0.66,19.093583929800843,6.339999999999999,2.5023162734229616,5.34,0.0,11.566489892729878,0.0,9.589074368143644,0.0,0.0,13.847474399381248,0.0,6.4208216229260096,9.589074368143644,11.566489892729878,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,20.268296022307258,0.0,34.14,0.0,9.589074368143644,17.987311515655886,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,20.066666666666666,0.0,0.0,-0.12499999999999933,0.0,0.08333333333333326,2.808333333333333,0.6,0,0,0,2,2,2,0,0.5545,2,2,0,0,0,0,0
sample_50,0.4305555555555556,9.182638888888889,0.4305555555555556,0.43656455010269035,68.03099999999999,0.2925654199437486,-0.46819518164403584,2.0,2.6,2.6,2.4017152226171965,26.07403392114697,0.5515668461264173,0.0680413817439772,0.0680413817439772,-0.53,11.245112497836532,4.469999999999999,3.4699999999999998,3.469999999999999,4.736862953800049,0.0,0.0,4.794537184071822,0.0,0.0,6.923737199690624,0.0,6.606881964512918,9.53140013787187,6.472220864716464,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,6.923737199690624,0.0,26.3,0.0,4.794537184071822,0.0,13.079102829229381,0.0,0.0,6.923737199690624,0.0,4.736862953800049,0.0,4.152777777777778,9.182638888888889,0.0,0.0,0.0,0.0,0.0,2.664583333333333,0.6666666666666666,0,0,0,2,2,2,0,0.17930000000000001,1,1,0,0,0,1,0
sample_51,1.1805555555555556,7.506944444444445,1.1805555555555556,0.37255115928096294,50.04,0.09053137537380465,-0.19312126078672762,2.0,2.25,2.25,2.9217836800202113,48.793987519471216,0.33322359010551206,0.0,0.0,-0.77,6.854752972273345,3.2299999999999995,2.23,1.23,0.0,0.0,0.0,0.0,0.0,6.578935683598497,0.0,6.076020106833881,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,12.654955790432378,6.069221312792274,0.0,0.0,0.0,0.0,0.0,11.33111286753076,0.0,12.654955790432378,23.79,0.0,0.0,0.0,0.0,0.0,6.076020106833881,6.069221312792274,0.0,6.578935683598497,5.261891554738487,0.0,0.0,7.506944444444445,0.0,0.0,1.6944444444444444,1.1805555555555556,3.1180555555555554,0.0,0,0,0,1,1,0,0,0.6959799999999999,0,0,1,0,0,0,0
sample_52,0.5462962962962961,5.152777777777778,0.5462962962962961,0.4299172783206054,76.05399999999999,0.054739048687911816,-0.3785074202433747,1.6666666666666667,2.5,2.6666666666666665,2.184105569636068,37.20310343869659,1.8236365546127304,0.7386419420963561,0.7386419420963561,-0.04,33.548875021634686,4.127785234899329,1.6056599286563615,0.716242568370987,4.736862953800049,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,6.103966387748303,4.736862953800049,0.0,0.0,0.0,25.869346833290944,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,0.0,19.765380445542643,0.0,9.23,0.0,0.0,0.0,6.103966387748303,6.606881964512918,12.841643245852019,0.0,0.0,6.923737199690624,4.736862953800049,5.152777777777778,0.0,0.0,0.0,0.0,0.0,3.075231481481481,3.105324074074074,1.0,0,1,0,1,1,0,1,1.1853,0,0,0,0,0,1,0
sample_53,-0.7245370370370365,10.014930555555555,0.4525462962962963,0.5116778120085994,106.05999999999999,0.40451337178386493,-0.4439873512416773,1.5,1.875,1.875,3.5512529243669313,93.09201719290463,2.5334701020406096,0.301776695296637,0.301776695296637,-0.73,23.005390496014627,7.27,2.0264192526959985,5.27,10.470530430962235,5.601050810983688,6.093240070938415,0.0,4.794537184071822,0.0,20.771211599071872,0.0,0.0,9.53140013787187,6.093240070938415,0.0,5.733667477162185,26.37226241005556,0.0,0.0,0.0,5.733667477162185,4.794537184071822,0.0,11.694290881922104,4.736862953800049,0.0,20.771211599071872,0.0,52.32,11.694290881922104,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,4.736862953800049,5.733667477162185,4.576388888888889,10.014930555555555,0.0,4.26488425925926,0.0,0.0,-0.7245370370370365,5.285,0.8,2,0,0,2,3,0,0,0.8802000000000001,1,1,0,0,0,1,0
sample_54,-0.45833333333333326,8.82638888888889,0.45833333333333326,0.5097634659284825,76.05399999999999,0.05886986149053354,-0.3904828518322725,1.5,1.6666666666666667,1.6666666666666667,3.168489872670569,33.69332843436965,2.1659876502881983,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.9600000000000004,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,20.268296022307258,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,32.79308403298157,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,0.0,27.19203322199788,0.0,20.23,5.601050810983688,0.0,0.0,0.0,6.4208216229260096,0.0,13.847474399381248,6.923737199690624,0.0,5.106527394840706,0.0,0.0,8.82638888888889,-0.45833333333333326,0.0,0.0,0.8263888888888888,5.555555555555555,1.0,1,0,0,1,1,1,0,1.1673,0,0,0,0,0,0,0
sample_55,0.9375000000000002,5.099814814814815,0.9375000000000002,0.41530262261450507,100.07999999999998,0.04845667295205318,-0.32415116117014997,1.125,1.75,2.125,2.8320858350070908,147.87452390041133,1.5103629710818456,0.5343778974176118,0.5343778974176118,-1.02,91.36757727918736,5.1232664756447,2.3289174062976996,0.9782341357433744,5.425791397110385,0.0,0.0,5.842670270266239,0.0,18.19910120538483,12.13273413692322,5.687386274683562,0.0,0.0,5.687386274683562,0.0,5.842670270266239,0.0,5.425791397110385,30.33183534230805,0.0,11.268461667376624,5.687386274683562,0.0,0.0,0.0,0.0,0.0,30.33183534230805,38.05,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.0,30.33183534230805,5.425791397110385,5.842670270266239,0.0,0.0,0.0,3.464444444444444,5.099814814814815,9.602407407407407,0.0,0.0,0.0,3,0,1,2,2,1,1,0.9722000000000002,0,0,0,1,0,0,0
